"ID","time","GUT","CENT","WT","CP","CP_RUV","x","y","PRED","vachette.cov1","dosenr"
2,130,-1.00994279319339e-10,2.58499868916421,70,0.0738571054046916,0.0738571054046916,130,0.0738571054046916,0.0738571054046916,70,1
2,130.1,-2.21239642268689e-10,2.57762351985737,70,0.0736463862816391,0.0736463862816391,130.1,0.0736463862816391,0.0736463862816391,70,1
2,130.2,-3.45840517221813e-10,2.57026939242213,70,0.0734362683549181,0.0734362683549181,130.2,0.0734362683549181,0.0734362683549181,70,1
2,130.3,-4.74183287156433e-10,2.56293624682372,70,0.073226749909249,0.073226749909249,130.3,0.073226749909249,0.073226749909249,70,1
2,130.4,-6.0559516185479e-10,2.55562402319806,70,0.0730178292342303,0.0730178292342303,130.4,0.0730178292342303,0.0730178292342303,70,1
2,130.5,-7.3934254854963e-10,2.54833266185132,70,0.0728095046243234,0.0728095046243234,130.5,0.0728095046243234,0.0728095046243234,70,1
2,130.6,-8.74629422570361e-10,2.54106210325931,70,0.0726017743788373,0.0726017743788373,130.6,0.0726017743788373,0.0726017743788373,70,1
2,130.7,-1.01059569798922e-09,2.53381228806697,70,0.0723946368019134,0.0723946368019134,130.7,0.0723946368019134,0.0723946368019134,70,1
2,130.8,-1.14631559826726e-09,2.52658315708786,70,0.0721880902025102,0.0721880902025102,130.8,0.0721880902025102,0.0721880902025102,70,1
2,130.9,-1.28079602690068e-09,2.51937465130358,70,0.0719821328943879,0.0719821328943879,130.9,0.0719821328943879,0.0719821328943879,70,1
2,131,-1.4129749380668e-09,2.51218671186325,70,0.0717767631960928,0.0717767631960928,131,0.0717767631960928,0.0717767631960928,70,1
2,131.1,-1.54171970727027e-09,2.505019280083,70,0.0715719794309429,0.0715719794309429,131.1,0.0715719794309429,0.0715719794309429,70,1
2,131.2,-1.66582550198918e-09,2.4978722974454,70,0.0713677799270113,0.0713677799270113,131.2,0.0713677799270113,0.0713677799270113,70,1
2,131.3,-1.78401365232107e-09,2.49074570559893,70,0.0711641630171123,0.0711641630171123,131.3,0.0711641630171123,0.0711641630171123,70,1
2,131.4,-1.89493002162925e-09,2.48363944635747,70,0.0709611270387848,0.0709611270387848,131.4,0.0709611270387848,0.0709611270387848,70,1
2,131.5,-1.99714337718881e-09,2.47655346169973,70,0.070758670334278,0.070758670334278,131.5,0.070758670334278,0.070758670334278,70,1
2,131.6,-2.08914376083278e-09,2.46948769376874,70,0.0705567912505354,0.0705567912505354,131.6,0.0705567912505354,0.0705567912505354,70,1
2,131.7,-2.16934085959825e-09,2.46244208487129,70,0.0703554881391798,0.0703554881391798,131.7,0.0703554881391798,0.0703554881391798,70,1
2,131.8,-2.23606237637244e-09,2.45541657747744,70,0.0701547593564982,0.0701547593564982,131.8,0.0701547593564982,0.0701547593564982,70,1
2,131.9,-2.28755240053894e-09,2.44841111421991,70,0.069954603263426,0.069954603263426,131.9,0.069954603263426,0.069954603263426,70,1
2,132,-2.32599190744203e-09,2.44142563795289,70,0.0697550182272253,0.0697550182272253,132,0.0697550182272253,0.0697550182272253,70,1
2,132.1,-2.35621360302458e-09,2.43446009173253,70,0.0695560026209296,0.0695560026209296,132.1,0.0695560026209296,0.0695560026209296,70,1
2,132.2,-2.37772763966956e-09,2.42751441869898,70,0.0693575548199709,0.0693575548199709,132.2,0.0693575548199709,0.0693575548199709,70,1
2,132.3,-2.38999371524157e-09,2.42058856215351,70,0.069159673204386,0.069159673204386,132.3,0.069159673204386,0.069159673204386,70,1
2,132.4,-2.39247167793156e-09,2.41368246555877,70,0.0689623561588221,0.0689623561588221,132.4,0.0689623561588221,0.0689623561588221,70,1
